po_id,sku_id,supplier_id,order_date,quantity,unit_price,lead_time_days,delivery_date
PO-00330,RAW-0016,SUP-008,15-09-2025,949,3126.3,13,28-09-2025
PO-00331,CON-0016,SUP-014,08-03-2025,898,2654.52,12,20-03-2025
PO-00332,FAS-0013,SUP-010,14-07-2025,548,1777.7,6,20-07-2025
PO-00333,FAS-0002,SUP-012,23-09-2025,576,480.24,10,03-10-2025
PO-00334,ELE-0019,SUP-011,17-12-2025,455,1044.01,15,01-01-2026
PO-00335,FAS-0016,SUP-012,28-03-2026,1105,4123.52,10,07-04-2026
PO-00336,FAS-0011,SUP-001,23-05-2026,1160,3214.09,8,31-05-2026
PO-00337,CHE-0001,SUP-007,21-12-2025,1701,2264.08,7,28-12-2025
PO-00338,CHE-0017,SUP-010,07-02-2026,122,807.5,6,13-02-2026
PO-00339,BRG-0020,SUP-005,14-10-2025,807,2894.39,9,23-10-2025
PO-00340,CON-0012,SUP-005,15-01-2026,1082,3152.6,9,24-01-2026
PO-00341,SEA-0012,SUP-006,27-01-2026,617,49.05,11,07-02-2026
PO-00342,CHE-0016,SUP-008,08-03-2026,268,5122.94,13,21-03-2026
PO-00343,CHE-0008,SUP-013,24-03-2025,254,4600.41,41,04-05-2025
PO-00344,RAW-0020,SUP-006,11-03-2025,1245,3950.9,11,22-03-2025
PO-00345,BRG-0006,SUP-011,01-09-2025,1572,1602.65,15,16-09-2025
PO-00346,ELE-0005,SUP-007,08-03-2026,1020,3348.19,7,15-03-2026
PO-00347,CHE-0005,SUP-012,03-12-2025,1063,3679.24,10,13-12-2025
PO-00348,SEA-0013,SUP-012,07-06-2026,544,2775.75,10,17-06-2026
PO-00349,CHE-0008,SUP-006,13-12-2025,172,4652.01,11,24-12-2025
PO-00350,SEA-0014,SUP-002,31-05-2026,479,4729.29,10,10-06-2026
PO-00351,CON-0009,SUP-011,30-11-2025,1323,2488,15,15-12-2025
PO-00352,CHE-0011,SUP-011,17-05-2025,930,2243.39,15,01-06-2025
PO-00353,RAW-0002,SUP-004,14-02-2026,1236,1376.84,14,28-02-2026
PO-00354,CHE-0017,SUP-011,30-08-2025,418,951.82,15,14-09-2025
PO-00355,ELE-0016,SUP-010,07-02-2026,193,2290.75,6,13-02-2026
PO-00356,ELE-0008,SUP-015,10-05-2026,160,2065.55,9,19-05-2026
PO-00357,RAW-0005,SUP-006,19-06-2026,580,1770.46,11,30-06-2026
PO-00358,RAW-0010,SUP-008,14-11-2025,1485,3815.88,13,27-11-2025
PO-00359,FAS-0019,SUP-004,03-08-2025,208,4820.76,14,17-08-2025
PO-00360,CHE-0013,SUP-013,23-05-2025,1881,1346.44,39,01-07-2025
PO-00361,BRG-0010,SUP-012,29-09-2025,370,1637.05,10,09-10-2025
PO-00362,CHE-0018,SUP-013,18-02-2026,1642,2982.97,46,05-04-2026
PO-00363,ELE-0001,SUP-009,13-12-2025,1574,1044.55,8,21-12-2025
PO-00364,CHE-0004,SUP-002,26-02-2026,519,2759.26,10,08-03-2026
PO-00365,FAS-0011,SUP-015,18-03-2026,167,3751.49,9,27-03-2026
PO-00366,FIL-0017,SUP-010,19-03-2026,1731,3265,6,25-03-2026
PO-00367,ELE-0010,SUP-015,09-01-2026,341,2863.3,9,18-01-2026
PO-00368,RAW-0006,SUP-013,08-03-2025,1186,1768.22,35,12-04-2025
PO-00369,FAS-0010,SUP-011,28-12-2025,114,1182.51,15,12-01-2026
PO-00370,FIL-0007,SUP-015,22-02-2026,1407,560.46,9,03-03-2026
PO-00371,ELE-0002,SUP-009,21-03-2026,767,1818.98,8,29-03-2026
PO-00372,SEA-0002,SUP-015,29-09-2025,1672,1710.94,9,08-10-2025
PO-00373,CHE-0012,SUP-012,19-04-2025,103,4179.2,10,29-04-2025
PO-00374,CHE-0001,SUP-002,15-09-2025,1538,2310.64,10,25-09-2025
PO-00375,FIL-0019,SUP-002,24-05-2026,1106,3791.48,10,03-06-2026
PO-00376,ELE-0010,SUP-007,26-06-2025,305,2718.5,7,03-07-2025
PO-00377,FAS-0011,SUP-012,20-04-2026,696,3769.94,10,30-04-2026
PO-00378,ELE-0011,SUP-005,27-03-2026,1075,1248.8,9,05-04-2026
PO-00379,CON-0006,SUP-014,06-08-2025,851,872.49,12,18-08-2025
PO-00380,FIL-0020,SUP-005,12-02-2026,1565,4637.6,9,21-02-2026
PO-00381,RAW-0007,SUP-008,27-02-2026,1517,3986.86,13,12-03-2026
PO-00382,FAS-0005,SUP-008,19-04-2025,1113,3359.81,13,02-05-2025
PO-00383,RAW-0002,SUP-004,07-05-2026,619,1209.75,14,21-05-2026
PO-00384,FAS-0006,SUP-007,25-01-2026,1529,2288.55,7,01-02-2026
PO-00385,CON-0001,SUP-008,08-04-2026,300,2597.37,13,21-04-2026
PO-00386,CHE-0004,SUP-011,20-03-2026,1271,3002.54,15,04-04-2026
PO-00387,ELE-0005,SUP-002,11-01-2025,1466,3431.03,10,21-01-2025
PO-00388,BRG-0013,SUP-005,05-05-2025,1313,2806.12,9,14-05-2025
PO-00389,FIL-0006,SUP-012,30-05-2025,1840,942.45,10,09-06-2025
PO-00390,FIL-0009,SUP-009,20-08-2025,1888,4512.68,8,28-08-2025
PO-00391,CON-0016,SUP-014,06-02-2025,1197,2938.91,12,18-02-2025
PO-00392,BRG-0020,SUP-007,16-03-2026,1123,3128.97,7,23-03-2026
PO-00393,BRG-0011,SUP-014,19-03-2025,585,3150.17,12,31-03-2025
PO-00394,FIL-0001,SUP-001,09-09-2025,1004,4979.29,8,17-09-2025
PO-00395,CHE-0005,SUP-005,08-04-2025,1167,3149.55,9,17-04-2025
PO-00396,RAW-0007,SUP-015,25-09-2025,761,3868.67,9,04-10-2025
PO-00397,FAS-0004,SUP-005,02-06-2025,1398,2360.6,9,11-06-2025
PO-00398,FIL-0012,SUP-011,19-04-2025,198,2650.83,15,04-05-2025
PO-00399,BRG-0011,SUP-012,14-02-2026,292,3385.54,10,24-02-2026
PO-00400,FAS-0002,SUP-002,10-09-2025,1031,550.94,10,20-09-2025
PO-00401,CON-0002,SUP-009,13-07-2025,726,1700.85,8,21-07-2025
PO-00402,BRG-0011,SUP-008,12-03-2026,1376,3204.06,13,25-03-2026
PO-00403,FIL-0005,SUP-012,29-07-2025,1754,3148.89,10,08-08-2025
PO-00404,ELE-0015,SUP-014,01-06-2026,1643,4634.21,12,13-06-2026
PO-00405,CHE-0003,SUP-012,30-04-2026,809,610.26,10,10-05-2026
PO-00406,CON-0010,SUP-004,13-05-2026,979,1413.32,14,27-05-2026
PO-00407,RAW-0015,SUP-008,28-06-2025,853,3196.6,13,11-07-2025
PO-00408,FAS-0016,SUP-005,12-05-2025,1556,3539.55,9,21-05-2025
PO-00409,CHE-0002,SUP-011,16-03-2025,1150,2950.37,15,31-03-2025
PO-00410,FIL-0012,SUP-005,30-01-2025,549,2572.7,9,08-02-2025
PO-00411,SEA-0012,SUP-008,01-06-2026,1832,56.19,13,14-06-2026
PO-00412,RAW-0006,SUP-009,20-10-2025,1849,1903.94,8,28-10-2025
PO-00413,FAS-0016,SUP-008,24-08-2025,993,4163.82,13,06-09-2025
PO-00414,SEA-0006,SUP-002,17-12-2025,1343,4756.78,10,27-12-2025
PO-00415,CON-0020,SUP-009,14-12-2025,1413,1516.57,8,22-12-2025
PO-00416,ELE-0001,SUP-011,18-03-2026,1758,952.18,15,02-04-2026
PO-00417,ELE-0002,SUP-001,17-12-2025,1251,2032.18,8,25-12-2025
PO-00418,ELE-0011,SUP-013,17-03-2026,202,1342.92,34,20-04-2026
PO-00419,RAW-0017,SUP-005,04-02-2026,710,4795.34,9,13-02-2026
PO-00420,FAS-0003,SUP-014,26-03-2025,1378,998.46,12,07-04-2025
PO-00421,RAW-0016,SUP-012,25-11-2025,454,3064.69,10,05-12-2025
PO-00422,FIL-0001,SUP-004,28-03-2026,1383,4591.06,14,11-04-2026
PO-00423,FIL-0015,SUP-006,12-09-2025,523,1305.48,11,23-09-2025
PO-00424,CHE-0017,SUP-014,04-02-2026,272,817.2,12,16-02-2026
PO-00425,FAS-0003,SUP-003,02-11-2025,779,978.26,12,14-11-2025
PO-00426,CHE-0016,SUP-001,22-08-2025,841,4910.81,8,30-08-2025
PO-00427,FAS-0016,SUP-012,23-07-2025,1382,4166.88,10,02-08-2025
PO-00428,BRG-0017,SUP-009,02-01-2025,282,2901.14,8,10-01-2025
PO-00429,FIL-0020,SUP-005,16-12-2025,427,4556.63,9,25-12-2025
PO-00430,CON-0011,SUP-009,31-03-2025,1850,4509.62,8,08-04-2025
PO-00431,BRG-0013,SUP-015,23-07-2025,1847,2588.67,9,01-08-2025
PO-00432,RAW-0007,SUP-003,07-10-2025,1989,3858.62,12,19-10-2025
PO-00433,FIL-0018,SUP-011,20-01-2025,373,3679.83,15,04-02-2025
PO-00434,RAW-0015,SUP-005,11-02-2025,1990,3210.34,9,20-02-2025
PO-00435,RAW-0003,SUP-008,02-04-2025,934,4604.28,13,15-04-2025
PO-00436,BRG-0020,SUP-007,17-11-2025,782,2993.77,7,24-11-2025
PO-00437,FIL-0016,SUP-004,03-12-2025,1109,3227.94,14,17-12-2025
PO-00438,FAS-0013,SUP-007,03-06-2025,596,1729.21,7,10-06-2025
PO-00439,CHE-0003,SUP-003,13-03-2026,694,606.38,12,25-03-2026
PO-00440,BRG-0003,SUP-004,30-11-2025,317,3240.16,14,14-12-2025
PO-00441,CHE-0004,SUP-006,14-05-2025,823,3041.31,11,25-05-2025
PO-00442,CHE-0016,SUP-005,02-12-2025,522,5461.34,9,11-12-2025
PO-00443,FAS-0008,SUP-009,31-01-2026,1954,3073.37,8,08-02-2026
PO-00444,SEA-0008,SUP-005,14-06-2026,1444,5060.64,9,23-06-2026
PO-00445,FIL-0007,SUP-013,07-07-2025,434,527.38,43,19-08-2025
PO-00446,FAS-0008,SUP-014,16-03-2026,1668,2942.6,12,28-03-2026
PO-00447,CON-0005,SUP-008,20-04-2026,1778,985.98,13,03-05-2026
PO-00448,CHE-0003,SUP-014,27-09-2025,1670,579.43,12,09-10-2025
PO-00449,ELE-0008,SUP-006,26-08-2025,1664,1941.24,11,06-09-2025
PO-00450,FAS-0018,SUP-001,22-02-2025,170,2491.48,8,02-03-2025
PO-00451,FAS-0003,SUP-007,31-01-2026,705,858.85,7,07-02-2026
PO-00452,FIL-0001,SUP-011,10-02-2025,1070,4969.08,15,25-02-2025
PO-00453,FAS-0013,SUP-007,29-06-2025,1354,1897.18,7,06-07-2025
PO-00454,CON-0002,SUP-013,26-04-2025,800,1798.63,37,02-06-2025
PO-00455,SEA-0009,SUP-014,22-04-2025,1579,3754.26,12,04-05-2025
PO-00456,FAS-0013,SUP-015,02-01-2025,1766,1823.76,9,11-01-2025
PO-00457,FIL-0014,SUP-005,16-04-2026,183,1602.96,9,25-04-2026
PO-00458,CHE-0004,SUP-007,24-10-2025,1791,2881.07,7,31-10-2025
PO-00459,ELE-0010,SUP-009,29-08-2025,1938,2474.5,8,06-09-2025
PO-00460,SEA-0011,SUP-001,05-08-2025,672,1717.69,8,13-08-2025
PO-00461,CON-0006,SUP-010,26-01-2026,712,973.26,6,01-02-2026
PO-00462,BRG-0012,SUP-001,10-05-2026,1310,953.48,8,18-05-2026
PO-00463,ELE-0017,SUP-005,28-02-2026,248,480.58,9,09-03-2026
PO-00464,ELE-0004,SUP-009,19-07-2025,934,2842.51,8,27-07-2025
PO-00465,ELE-0013,SUP-004,12-11-2025,1691,2972.92,14,26-11-2025
PO-00466,FIL-0019,SUP-012,04-04-2025,1036,4066.43,10,14-04-2025
PO-00467,FIL-0015,SUP-001,20-07-2025,603,1166.05,8,28-07-2025
PO-00468,FIL-0008,SUP-012,06-08-2025,934,1632.8,10,16-08-2025
PO-00469,ELE-0005,SUP-013,13-03-2026,1196,3296.05,37,19-04-2026
PO-00470,FAS-0001,SUP-004,18-01-2025,1632,1222.24,14,01-02-2025
PO-00471,SEA-0006,SUP-013,20-02-2026,413,4526.48,47,08-04-2026
PO-00472,ELE-0007,SUP-009,04-11-2025,1705,2485.05,8,12-11-2025
PO-00473,RAW-0003,SUP-005,14-02-2025,1828,5172.73,9,23-02-2025
PO-00474,ELE-0007,SUP-013,11-02-2025,1448,2347.51,39,22-03-2025
PO-00475,CHE-0007,SUP-005,06-10-2025,1709,443.64,9,15-10-2025
PO-00476,FIL-0006,SUP-002,10-10-2025,1873,1000.27,10,20-10-2025
PO-00477,RAW-0014,SUP-010,09-05-2026,1065,4396.17,6,15-05-2026
PO-00478,SEA-0017,SUP-002,02-11-2025,1163,5350.81,10,12-11-2025
PO-00479,CON-0014,SUP-004,14-10-2025,595,2625.27,14,28-10-2025
PO-00480,BRG-0003,SUP-007,07-12-2025,1129,2833.22,7,14-12-2025
PO-00481,CON-0008,SUP-002,23-05-2025,295,244.25,10,02-06-2025
PO-00482,CHE-0003,SUP-002,23-05-2026,761,603.18,10,02-06-2026
PO-00483,BRG-0014,SUP-015,14-02-2025,1215,2138.27,9,23-02-2025
PO-00484,FAS-0003,SUP-014,18-08-2025,1506,871.13,12,30-08-2025
PO-00485,CON-0002,SUP-011,22-02-2026,433,1802.51,15,09-03-2026
PO-00486,FIL-0020,SUP-009,18-09-2025,1139,4476.76,8,26-09-2025
PO-00487,ELE-0019,SUP-001,02-03-2026,1372,955.7,8,10-03-2026
PO-00488,CHE-0006,SUP-014,23-06-2026,408,404.7,12,05-07-2026
PO-00489,SEA-0015,SUP-008,31-10-2025,105,1925.93,13,13-11-2025
PO-00490,CON-0019,SUP-015,20-05-2025,1445,3018.41,9,29-05-2025
PO-00491,CON-0012,SUP-008,04-05-2025,1201,3284.02,13,17-05-2025
PO-00492,RAW-0009,SUP-012,16-02-2026,551,4707.63,10,26-02-2026
PO-00493,FAS-0004,SUP-004,26-06-2025,1756,2372.68,14,10-07-2025
PO-00494,SEA-0001,SUP-014,25-09-2025,606,2890.13,12,07-10-2025
PO-00495,CON-0014,SUP-011,20-02-2025,703,2603.87,15,07-03-2025
PO-00496,SEA-0004,SUP-005,03-06-2025,1938,1229.3,9,12-06-2025
PO-00497,RAW-0009,SUP-007,16-06-2026,365,5335.19,7,23-06-2026
PO-00498,ELE-0003,SUP-014,23-05-2026,285,487.29,12,04-06-2026
PO-00499,BRG-0004,SUP-003,09-12-2025,237,3944.78,12,21-12-2025
PO-00500,ELE-0011,SUP-007,09-03-2025,1123,1330.88,7,16-03-2025
PO-00501,CON-0009,SUP-005,28-12-2025,874,2787.45,9,06-01-2026
PO-00502,SEA-0017,SUP-005,29-01-2025,1682,4647.8,9,07-02-2025
PO-00503,RAW-0009,SUP-009,27-09-2025,1080,5026.92,8,05-10-2025
PO-00504,SEA-0011,SUP-003,17-07-2025,1478,1991.31,12,29-07-2025
PO-00505,CON-0015,SUP-002,07-07-2025,1239,1823.42,10,17-07-2025
PO-00506,FIL-0018,SUP-010,31-05-2026,1909,4058.31,6,06-06-2026
PO-00507,CON-0014,SUP-010,14-06-2025,1697,2490.91,6,20-06-2025
PO-00508,CHE-0008,SUP-004,04-02-2026,1640,4247.6,14,18-02-2026
PO-00509,ELE-0006,SUP-002,25-05-2025,1038,2165.54,10,04-06-2025
PO-00510,FAS-0007,SUP-006,13-05-2025,1538,2916.33,11,24-05-2025
PO-00511,CHE-0019,SUP-015,14-07-2025,833,4132.04,9,23-07-2025
PO-00512,FIL-0007,SUP-013,23-04-2025,1055,465.47,45,07-06-2025
PO-00513,FIL-0007,SUP-004,13-03-2025,1044,519.15,14,27-03-2025
PO-00514,FIL-0020,SUP-003,23-06-2025,1401,4698.95,12,05-07-2025
PO-00515,FAS-0003,SUP-006,06-04-2026,542,894.98,11,17-04-2026
PO-00516,FIL-0015,SUP-012,27-01-2026,536,1228.99,10,06-02-2026
PO-00517,FAS-0014,SUP-014,19-09-2025,706,5263.68,12,01-10-2025
PO-00518,CHE-0015,SUP-009,16-03-2025,1376,3047.53,8,24-03-2025
PO-00519,SEA-0003,SUP-006,03-09-2025,945,2167.85,11,14-09-2025
PO-00520,RAW-0019,SUP-009,29-04-2026,109,4596.08,8,07-05-2026
PO-00521,ELE-0007,SUP-012,14-05-2026,1722,2574.31,10,24-05-2026
PO-00522,RAW-0011,SUP-006,25-04-2026,594,1099.79,11,06-05-2026
PO-00523,CON-0016,SUP-011,19-11-2025,594,2806.33,15,04-12-2025
PO-00524,RAW-0011,SUP-004,22-04-2025,1471,973.51,14,06-05-2025
PO-00525,FAS-0017,SUP-006,02-06-2026,1540,4130.78,11,13-06-2026
PO-00526,BRG-0002,SUP-005,04-12-2025,1767,2903.76,9,13-12-2025
PO-00527,RAW-0001,SUP-014,23-05-2026,1592,1788.85,12,04-06-2026
PO-00528,SEA-0001,SUP-004,04-06-2025,805,3244.86,14,18-06-2025
PO-00529,ELE-0009,SUP-013,23-05-2026,212,3145.68,44,06-07-2026
PO-00530,CON-0008,SUP-007,01-01-2026,1470,238.94,7,08-01-2026
PO-00531,ELE-0009,SUP-004,21-05-2026,593,3008.87,14,04-06-2026
PO-00532,FIL-0007,SUP-002,11-02-2025,408,550.35,10,21-02-2025
PO-00533,FIL-0003,SUP-009,03-08-2025,1824,1135.6,8,11-08-2025
PO-00534,BRG-0020,SUP-005,30-09-2025,1728,3010.36,9,09-10-2025
PO-00535,FIL-0019,SUP-010,19-02-2025,161,3922.71,6,25-02-2025
PO-00536,BRG-0003,SUP-010,18-03-2026,1753,3306,6,24-03-2026
PO-00537,RAW-0005,SUP-004,18-05-2026,838,1771.4,14,01-06-2026
PO-00538,BRG-0006,SUP-004,13-02-2025,1865,1434.37,14,27-02-2025
PO-00539,FIL-0015,SUP-004,10-04-2026,1390,1308.52,14,24-04-2026
PO-00540,ELE-0014,SUP-003,08-06-2026,1865,2182.1,12,20-06-2026
PO-00541,FIL-0009,SUP-008,26-06-2025,1696,4056.93,13,09-07-2025
PO-00542,FIL-0005,SUP-008,04-08-2025,976,3705.5,13,17-08-2025
PO-00543,ELE-0002,SUP-012,08-03-2025,265,1905.21,10,18-03-2025
PO-00544,CHE-0008,SUP-008,21-02-2025,619,4600.61,13,06-03-2025
PO-00545,FAS-0005,SUP-007,01-09-2025,1664,3001.09,7,08-09-2025
PO-00546,ELE-0010,SUP-003,06-03-2025,181,2886.75,12,18-03-2025
PO-00547,CHE-0011,SUP-015,11-02-2026,759,2573.65,9,20-02-2026
PO-00548,BRG-0005,SUP-008,20-03-2026,1471,3215.05,13,02-04-2026
PO-00549,CHE-0003,SUP-012,21-06-2025,1585,631.96,10,01-07-2025
PO-00550,CHE-0001,SUP-006,10-03-2025,878,2514.7,11,21-03-2025
PO-00551,CHE-0001,SUP-001,04-05-2026,486,2622.75,8,12-05-2026
PO-00552,FIL-0001,SUP-005,06-05-2025,861,5300.18,9,15-05-2025
PO-00553,BRG-0007,SUP-010,06-01-2026,275,3283.78,6,12-01-2026
PO-00554,SEA-0020,SUP-014,24-03-2025,843,1194.76,12,05-04-2025
PO-00555,SEA-0003,SUP-014,24-03-2026,1485,2360.95,12,05-04-2026
PO-00556,FAS-0002,SUP-014,06-03-2025,545,513.26,12,18-03-2025
PO-00557,FIL-0002,SUP-012,07-06-2025,1748,2350.23,10,17-06-2025
PO-00558,CHE-0005,SUP-001,25-03-2026,710,3786.62,8,02-04-2026
PO-00559,FAS-0017,SUP-013,25-03-2026,230,3609.87,39,03-05-2026
PO-00560,FIL-0001,SUP-005,26-05-2026,1994,5026.87,9,04-06-2026
PO-00561,FAS-0008,SUP-015,06-04-2025,1158,2672.36,9,15-04-2025
PO-00562,FAS-0016,SUP-007,13-09-2025,1650,3770.23,7,20-09-2025
PO-00563,FIL-0003,SUP-013,06-06-2026,1908,1199.2,37,13-07-2026
PO-00564,CON-0006,SUP-015,02-01-2026,1512,999.73,9,11-01-2026
PO-00565,RAW-0015,SUP-008,22-02-2025,1060,2899.16,13,07-03-2025
PO-00566,FAS-0001,SUP-009,21-04-2025,296,1399.26,8,29-04-2025
PO-00567,BRG-0005,SUP-004,04-02-2025,1474,2807.75,14,18-02-2025
PO-00568,CON-0014,SUP-008,04-12-2025,1349,2505.21,13,17-12-2025
PO-00569,RAW-0011,SUP-008,05-04-2025,944,1089.7,13,18-04-2025
PO-00570,FAS-0016,SUP-004,21-05-2025,1975,4060.7,14,04-06-2025
PO-00571,FAS-0004,SUP-004,29-03-2026,1978,2419.54,14,12-04-2026
PO-00572,CON-0015,SUP-002,08-02-2025,1703,1935.42,10,18-02-2025
PO-00573,ELE-0018,SUP-003,14-02-2025,1391,843.01,12,26-02-2025
PO-00574,RAW-0012,SUP-012,29-01-2025,744,1220.87,10,08-02-2025
PO-00575,RAW-0013,SUP-004,08-02-2025,274,632.92,14,22-02-2025
PO-00576,FAS-0017,SUP-004,16-12-2025,1435,3456.3,14,30-12-2025
PO-00577,SEA-0020,SUP-004,13-11-2025,1567,1285.83,14,27-11-2025
PO-00578,BRG-0015,SUP-004,08-08-2025,1398,2817.25,14,22-08-2025
PO-00579,CHE-0011,SUP-013,20-06-2026,1820,2620.16,40,30-07-2026
PO-00580,CON-0016,SUP-001,14-05-2025,1458,3053.25,8,22-05-2025
PO-00581,BRG-0017,SUP-010,07-08-2025,1656,2657.29,6,13-08-2025
PO-00582,FAS-0007,SUP-010,05-11-2025,504,3214.11,6,11-11-2025
PO-00583,CON-0008,SUP-002,12-12-2025,902,233.78,10,22-12-2025
PO-00584,ELE-0013,SUP-010,11-04-2026,1410,3019.29,6,17-04-2026
PO-00585,BRG-0013,SUP-005,23-02-2026,1785,3130.41,9,04-03-2026
PO-00586,CON-0004,SUP-008,27-04-2025,142,4614.94,13,10-05-2025
PO-00587,FAS-0020,SUP-001,26-07-2025,481,3935.87,8,03-08-2025
PO-00588,FAS-0005,SUP-003,19-01-2026,1284,2945.77,12,31-01-2026
PO-00589,BRG-0018,SUP-002,10-08-2025,453,5197.99,10,20-08-2025
PO-00590,CHE-0009,SUP-009,24-04-2026,1626,1928.25,8,02-05-2026
PO-00591,CON-0005,SUP-009,27-12-2025,324,998.43,8,04-01-2026
PO-00592,BRG-0011,SUP-008,22-06-2026,1803,3103.44,13,05-07-2026
PO-00593,CHE-0001,SUP-005,07-02-2026,1498,2239.48,9,16-02-2026
PO-00594,CHE-0008,SUP-007,27-05-2026,387,4276.96,7,03-06-2026
PO-00595,FIL-0019,SUP-001,03-11-2025,823,4030.89,8,11-11-2025
PO-00596,SEA-0012,SUP-014,21-05-2026,1070,54.6,12,02-06-2026
PO-00597,ELE-0002,SUP-004,26-10-2025,463,2001.44,14,09-11-2025
PO-00598,BRG-0001,SUP-004,12-03-2025,1956,1939.65,14,26-03-2025
PO-00599,SEA-0004,SUP-013,20-08-2025,1483,1333.09,40,29-09-2025
PO-00600,BRG-0009,SUP-003,15-10-2025,944,114.38,12,27-10-2025
PO-00601,RAW-0019,SUP-004,15-12-2025,1095,4664.2,14,29-12-2025
PO-00602,CHE-0010,SUP-006,04-05-2025,1527,3480.87,11,15-05-2025
PO-00603,FIL-0002,SUP-007,03-01-2026,1562,2820.95,7,10-01-2026
PO-00604,ELE-0003,SUP-002,13-04-2025,298,517.52,10,23-04-2025
PO-00605,CON-0006,SUP-004,26-03-2025,755,983.82,14,09-04-2025
PO-00606,CON-0017,SUP-006,15-11-2025,1607,1135.87,11,26-11-2025
PO-00607,CON-0006,SUP-002,19-07-2025,1897,968.34,10,29-07-2025
PO-00608,CON-0016,SUP-003,05-01-2026,410,2886.6,12,17-01-2026
PO-00609,CHE-0007,SUP-015,21-04-2025,1378,476.31,9,30-04-2025
PO-00610,ELE-0019,SUP-008,22-11-2025,827,1023.67,13,05-12-2025
PO-00611,BRG-0017,SUP-012,09-07-2025,1311,2809.52,10,19-07-2025
PO-00612,CON-0016,SUP-001,05-07-2025,1468,2926.91,8,13-07-2025
PO-00613,BRG-0015,SUP-002,21-09-2025,1178,2688.64,10,01-10-2025
PO-00614,RAW-0001,SUP-002,18-04-2025,1714,1884.2,10,28-04-2025
PO-00615,FAS-0009,SUP-015,08-01-2026,302,4753.31,9,17-01-2026
PO-00616,BRG-0002,SUP-001,02-12-2025,670,3250.11,8,10-12-2025
PO-00617,ELE-0013,SUP-013,08-07-2025,1927,3193.54,46,23-08-2025
PO-00618,CON-0004,SUP-012,19-04-2026,1891,4136.47,10,29-04-2026
PO-00619,CON-0001,SUP-009,12-05-2025,330,2348.33,8,20-05-2025
PO-00620,FIL-0008,SUP-003,23-02-2025,256,1825.03,12,07-03-2025
PO-00621,CON-0007,SUP-010,14-06-2026,1274,1093.49,6,20-06-2026
PO-00622,CON-0001,SUP-012,18-05-2026,386,2645.19,10,28-05-2026
PO-00623,ELE-0013,SUP-012,21-09-2025,1838,2916.35,10,01-10-2025
PO-00624,CHE-0014,SUP-015,25-10-2025,1413,1269.05,9,03-11-2025
PO-00625,SEA-0010,SUP-003,19-12-2025,1221,1946.5,12,31-12-2025
PO-00626,FIL-0017,SUP-008,04-01-2025,472,3685.95,13,17-01-2025
PO-00627,SEA-0010,SUP-012,20-06-2025,994,2120.22,10,30-06-2025
PO-00628,CHE-0004,SUP-013,22-02-2026,689,2988.11,46,09-04-2026
PO-00629,SEA-0001,SUP-013,26-01-2025,1159,3153.65,38,05-03-2025
PO-00630,ELE-0014,SUP-010,08-05-2026,630,1921.07,6,14-05-2026
PO-00631,FAS-0012,SUP-012,06-12-2025,1398,3146.51,10,16-12-2025
PO-00632,FAS-0002,SUP-002,17-12-2025,1263,542.24,10,27-12-2025
PO-00633,CHE-0002,SUP-009,17-03-2025,1011,2971.08,8,25-03-2025
PO-00634,FIL-0013,SUP-004,02-01-2026,393,1001.92,14,16-01-2026
PO-00635,ELE-0015,SUP-008,23-07-2025,762,5212.18,13,05-08-2025
PO-00636,RAW-0002,SUP-012,23-04-2026,1154,1331.33,10,03-05-2026
PO-00637,FAS-0013,SUP-008,04-02-2025,290,1619.05,13,17-02-2025
PO-00638,SEA-0020,SUP-009,13-02-2026,228,1211.49,8,21-02-2026
PO-00639,FAS-0008,SUP-006,05-05-2026,1086,2672.63,11,16-05-2026
PO-00640,CON-0002,SUP-014,14-09-2025,795,1655.64,12,26-09-2025
PO-00641,SEA-0003,SUP-003,11-05-2025,1632,2333.44,12,23-05-2025
PO-00642,FAS-0001,SUP-012,01-02-2025,1313,1327.42,10,11-02-2025
PO-00643,CHE-0008,SUP-006,04-11-2025,167,4678.95,11,15-11-2025
PO-00644,BRG-0015,SUP-008,11-12-2025,1301,3096.05,13,24-12-2025
PO-00645,CON-0016,SUP-004,03-01-2025,1956,3034.48,14,17-01-2025
PO-00646,BRG-0009,SUP-008,21-11-2025,526,118.35,13,04-12-2025
PO-00647,CON-0014,SUP-012,21-12-2025,1387,2736.35,10,31-12-2025
PO-00648,FIL-0004,SUP-008,03-04-2026,610,865.92,13,16-04-2026
PO-00649,CON-0002,SUP-013,19-09-2025,1541,1832.8,44,02-11-2025
PO-00650,SEA-0011,SUP-015,07-02-2026,1437,1824.99,9,16-02-2026
PO-00651,CON-0018,SUP-010,15-12-2025,1912,3025.71,6,21-12-2025
PO-00652,FIL-0013,SUP-014,31-03-2026,1091,984.67,12,12-04-2026
PO-00653,CON-0016,SUP-006,13-09-2025,1993,3016.58,11,24-09-2025
PO-00654,ELE-0011,SUP-007,06-04-2025,706,1314.23,7,13-04-2025
PO-00655,ELE-0008,SUP-009,09-01-2025,731,2001.77,8,17-01-2025
PO-00656,FIL-0009,SUP-008,25-05-2025,444,4676.35,13,07-06-2025
PO-00657,ELE-0014,SUP-013,15-05-2026,1749,2082.53,46,30-06-2026
PO-00658,BRG-0001,SUP-002,05-05-2026,1222,1908.73,10,15-05-2026
PO-00659,CON-0019,SUP-001,17-05-2026,1452,3155.79,8,25-05-2026
