date,sku_id,plant,consumed_qty
04-01-2025,CON-0019,Plant-C,6
04-01-2025,CON-0020,Plant-C,1
05-01-2025,BRG-0001,Plant-A,12
05-01-2025,BRG-0002,Plant-A,14
05-01-2025,BRG-0003,Plant-A,10
05-01-2025,BRG-0004,Plant-D,8
05-01-2025,BRG-0005,Plant-D,10
05-01-2025,BRG-0006,Plant-D,12
05-01-2025,BRG-0007,Plant-D,14
05-01-2025,BRG-0008,Plant-D,12
05-01-2025,BRG-0009,Plant-A,2
05-01-2025,BRG-0010,Plant-D,3
05-01-2025,BRG-0011,Plant-D,9
05-01-2025,BRG-0012,Plant-A,10
05-01-2025,BRG-0013,Plant-D,2
05-01-2025,BRG-0014,Plant-B,4
05-01-2025,BRG-0015,Plant-D,2
05-01-2025,BRG-0016,Plant-C,6
05-01-2025,BRG-0017,Plant-C,10
05-01-2025,BRG-0018,Plant-B,3
05-01-2025,BRG-0019,Plant-A,6
05-01-2025,BRG-0020,Plant-C,12
05-01-2025,SEA-0001,Plant-B,13
05-01-2025,SEA-0002,Plant-A,8
05-01-2025,SEA-0003,Plant-C,1
05-01-2025,SEA-0004,Plant-D,10
05-01-2025,SEA-0005,Plant-D,4
05-01-2025,SEA-0006,Plant-C,14
05-01-2025,SEA-0007,Plant-D,10
05-01-2025,SEA-0008,Plant-B,14
05-01-2025,SEA-0009,Plant-C,2
05-01-2025,SEA-0010,Plant-A,5
05-01-2025,SEA-0011,Plant-A,6
05-01-2025,SEA-0012,Plant-B,9
05-01-2025,SEA-0013,Plant-D,6
05-01-2025,SEA-0014,Plant-C,13
05-01-2025,SEA-0015,Plant-D,28
05-01-2025,SEA-0016,Plant-A,7
05-01-2025,SEA-0017,Plant-B,4
05-01-2025,SEA-0018,Plant-B,7
05-01-2025,SEA-0019,Plant-C,1
05-01-2025,SEA-0020,Plant-A,9
05-01-2025,FIL-0001,Plant-B,12
05-01-2025,FIL-0002,Plant-A,3
05-01-2025,FIL-0003,Plant-C,5
05-01-2025,FIL-0004,Plant-D,1
05-01-2025,FIL-0005,Plant-D,12
05-01-2025,FIL-0006,Plant-A,4
05-01-2025,FIL-0007,Plant-C,7
05-01-2025,FIL-0008,Plant-B,11
05-01-2025,FIL-0009,Plant-B,3
05-01-2025,FIL-0010,Plant-D,14
05-01-2025,FIL-0011,Plant-A,10
05-01-2025,FIL-0012,Plant-D,10
05-01-2025,FIL-0013,Plant-A,14
05-01-2025,FIL-0014,Plant-A,1
05-01-2025,FIL-0015,Plant-D,4
05-01-2025,FIL-0016,Plant-D,11
05-01-2025,FIL-0017,Plant-A,1
05-01-2025,FIL-0018,Plant-D,6
05-01-2025,FIL-0019,Plant-A,12
05-01-2025,FIL-0020,Plant-A,11
05-01-2025,ELE-0001,Plant-D,5
05-01-2025,ELE-0002,Plant-A,5
05-01-2025,ELE-0003,Plant-D,1
05-01-2025,ELE-0004,Plant-D,12
05-01-2025,ELE-0005,Plant-C,12
05-01-2025,ELE-0006,Plant-D,6
05-01-2025,ELE-0007,Plant-A,11
05-01-2025,ELE-0008,Plant-B,4
05-01-2025,ELE-0009,Plant-B,14
05-01-2025,ELE-0010,Plant-C,9
05-01-2025,ELE-0011,Plant-D,5
05-01-2025,ELE-0012,Plant-A,20
05-01-2025,ELE-0013,Plant-C,1
05-01-2025,ELE-0014,Plant-B,3
05-01-2025,ELE-0015,Plant-A,5
05-01-2025,ELE-0016,Plant-A,11
05-01-2025,ELE-0017,Plant-A,1
05-01-2025,ELE-0018,Plant-B,3
05-01-2025,ELE-0019,Plant-B,12
05-01-2025,ELE-0020,Plant-A,4
05-01-2025,FAS-0001,Plant-D,2
05-01-2025,FAS-0002,Plant-C,11
05-01-2025,FAS-0003,Plant-B,14
05-01-2025,FAS-0004,Plant-B,9
05-01-2025,FAS-0005,Plant-A,13
05-01-2025,FAS-0006,Plant-C,7
05-01-2025,FAS-0007,Plant-C,8
05-01-2025,FAS-0008,Plant-B,11
05-01-2025,FAS-0009,Plant-D,7
05-01-2025,FAS-0010,Plant-D,6
05-01-2025,FAS-0011,Plant-D,7
05-01-2025,FAS-0012,Plant-A,14
05-01-2025,FAS-0013,Plant-D,4
05-01-2025,FAS-0014,Plant-B,2
05-01-2025,FAS-0015,Plant-C,12
05-01-2025,FAS-0016,Plant-B,8
05-01-2025,FAS-0017,Plant-A,5
05-01-2025,FAS-0018,Plant-D,7
05-01-2025,FAS-0019,Plant-D,13
05-01-2025,FAS-0020,Plant-A,6
05-01-2025,CHE-0001,Plant-C,6
05-01-2025,CHE-0002,Plant-A,2
05-01-2025,CHE-0003,Plant-C,7
05-01-2025,CHE-0004,Plant-C,10
05-01-2025,CHE-0005,Plant-B,10
05-01-2025,CHE-0006,Plant-B,2
05-01-2025,CHE-0007,Plant-B,1
05-01-2025,CHE-0008,Plant-C,8
05-01-2025,CHE-0009,Plant-A,8
05-01-2025,CHE-0010,Plant-C,12
05-01-2025,CHE-0011,Plant-A,8
05-01-2025,CHE-0012,Plant-D,14
05-01-2025,CHE-0013,Plant-A,1
05-01-2025,CHE-0014,Plant-C,3
05-01-2025,CHE-0015,Plant-A,14
05-01-2025,CHE-0016,Plant-A,5
05-01-2025,CHE-0017,Plant-B,10
05-01-2025,CHE-0018,Plant-B,12
05-01-2025,CHE-0019,Plant-D,2
05-01-2025,CHE-0020,Plant-C,6
05-01-2025,RAW-0001,Plant-A,9
05-01-2025,RAW-0002,Plant-A,9
05-01-2025,RAW-0003,Plant-A,13
05-01-2025,RAW-0004,Plant-A,5
05-01-2025,RAW-0005,Plant-C,9
05-01-2025,RAW-0006,Plant-B,4
05-01-2025,RAW-0007,Plant-B,13
05-01-2025,RAW-0008,Plant-D,14
05-01-2025,RAW-0009,Plant-C,6
05-01-2025,RAW-0010,Plant-B,6
05-01-2025,RAW-0011,Plant-A,2
05-01-2025,RAW-0012,Plant-C,9
05-01-2025,RAW-0013,Plant-A,3
05-01-2025,RAW-0014,Plant-A,11
05-01-2025,RAW-0015,Plant-B,8
05-01-2025,RAW-0016,Plant-C,6
05-01-2025,RAW-0017,Plant-A,9
05-01-2025,RAW-0018,Plant-D,1
05-01-2025,RAW-0019,Plant-C,10
05-01-2025,RAW-0020,Plant-C,5
05-01-2025,CON-0001,Plant-A,12
05-01-2025,CON-0002,Plant-A,9
05-01-2025,CON-0003,Plant-D,1
05-01-2025,CON-0004,Plant-C,1
05-01-2025,CON-0005,Plant-B,12
05-01-2025,CON-0006,Plant-C,10
05-01-2025,CON-0007,Plant-D,3
05-01-2025,CON-0008,Plant-B,14
05-01-2025,CON-0009,Plant-B,10
05-01-2025,CON-0010,Plant-A,14
05-01-2025,CON-0011,Plant-A,3
05-01-2025,CON-0012,Plant-D,10
05-01-2025,CON-0013,Plant-B,2
05-01-2025,CON-0014,Plant-A,12
05-01-2025,CON-0015,Plant-B,13
05-01-2025,CON-0016,Plant-D,9
05-01-2025,CON-0017,Plant-B,5
05-01-2025,CON-0018,Plant-C,5
05-01-2025,CON-0019,Plant-D,12
05-01-2025,CON-0020,Plant-D,11
06-01-2025,BRG-0001,Plant-B,7
06-01-2025,BRG-0002,Plant-B,14
06-01-2025,BRG-0003,Plant-C,12
06-01-2025,BRG-0004,Plant-A,11
06-01-2025,BRG-0005,Plant-C,10
06-01-2025,BRG-0006,Plant-C,11
06-01-2025,BRG-0007,Plant-D,5
06-01-2025,BRG-0008,Plant-D,9
06-01-2025,BRG-0009,Plant-C,11
06-01-2025,BRG-0010,Plant-A,4
06-01-2025,BRG-0011,Plant-B,13
06-01-2025,BRG-0012,Plant-B,3
06-01-2025,BRG-0013,Plant-A,14
06-01-2025,BRG-0014,Plant-D,4
06-01-2025,BRG-0015,Plant-D,5
06-01-2025,BRG-0016,Plant-C,14
06-01-2025,BRG-0017,Plant-C,13
06-01-2025,BRG-0018,Plant-C,12
06-01-2025,BRG-0019,Plant-D,8
06-01-2025,BRG-0020,Plant-D,10
06-01-2025,SEA-0001,Plant-B,14
06-01-2025,SEA-0002,Plant-A,2
06-01-2025,SEA-0003,Plant-D,13
06-01-2025,SEA-0004,Plant-A,10
06-01-2025,SEA-0005,Plant-C,14
06-01-2025,SEA-0006,Plant-C,7
06-01-2025,SEA-0007,Plant-B,12
06-01-2025,SEA-0008,Plant-A,7
06-01-2025,SEA-0009,Plant-C,7
06-01-2025,SEA-0010,Plant-A,8
06-01-2025,SEA-0011,Plant-A,10
06-01-2025,SEA-0012,Plant-D,10
06-01-2025,SEA-0013,Plant-D,4
06-01-2025,SEA-0014,Plant-B,4
06-01-2025,SEA-0015,Plant-B,14
06-01-2025,SEA-0016,Plant-D,1
06-01-2025,SEA-0017,Plant-A,8
06-01-2025,SEA-0018,Plant-C,10
06-01-2025,SEA-0019,Plant-A,11
06-01-2025,SEA-0020,Plant-B,7
06-01-2025,FIL-0001,Plant-A,6
06-01-2025,FIL-0002,Plant-D,6
06-01-2025,FIL-0003,Plant-B,9
06-01-2025,FIL-0004,Plant-C,9
06-01-2025,FIL-0005,Plant-D,10
06-01-2025,FIL-0006,Plant-A,10
06-01-2025,FIL-0007,Plant-B,13
06-01-2025,FIL-0008,Plant-D,8
06-01-2025,FIL-0009,Plant-B,1
06-01-2025,FIL-0010,Plant-A,11
06-01-2025,FIL-0011,Plant-B,4
06-01-2025,FIL-0012,Plant-C,8
06-01-2025,FIL-0013,Plant-D,4
06-01-2025,FIL-0014,Plant-B,7
06-01-2025,FIL-0015,Plant-B,9
06-01-2025,FIL-0016,Plant-D,3
06-01-2025,FIL-0017,Plant-A,10
06-01-2025,FIL-0018,Plant-B,7
06-01-2025,FIL-0019,Plant-C,5
06-01-2025,FIL-0020,Plant-C,1
06-01-2025,ELE-0001,Plant-B,12
06-01-2025,ELE-0002,Plant-C,1
06-01-2025,ELE-0003,Plant-A,5
06-01-2025,ELE-0004,Plant-D,6
06-01-2025,ELE-0005,Plant-C,5
06-01-2025,ELE-0006,Plant-D,3
06-01-2025,ELE-0007,Plant-D,7
06-01-2025,ELE-0008,Plant-B,11
06-01-2025,ELE-0009,Plant-B,9
06-01-2025,ELE-0010,Plant-A,13
06-01-2025,ELE-0011,Plant-B,9
06-01-2025,ELE-0012,Plant-B,18
06-01-2025,ELE-0013,Plant-C,3
06-01-2025,ELE-0014,Plant-B,5
06-01-2025,ELE-0015,Plant-B,3
06-01-2025,ELE-0016,Plant-A,6
06-01-2025,ELE-0017,Plant-A,7
06-01-2025,ELE-0018,Plant-C,1
06-01-2025,ELE-0019,Plant-D,7
06-01-2025,ELE-0020,Plant-B,12
06-01-2025,FAS-0001,Plant-D,3
06-01-2025,FAS-0002,Plant-B,10
06-01-2025,FAS-0003,Plant-D,10
06-01-2025,FAS-0004,Plant-A,7
06-01-2025,FAS-0005,Plant-D,14
06-01-2025,FAS-0006,Plant-A,8
06-01-2025,FAS-0007,Plant-D,1
06-01-2025,FAS-0008,Plant-A,3
06-01-2025,FAS-0009,Plant-A,8
06-01-2025,FAS-0010,Plant-B,11
06-01-2025,FAS-0011,Plant-C,9
06-01-2025,FAS-0012,Plant-A,4
06-01-2025,FAS-0013,Plant-D,1
06-01-2025,FAS-0014,Plant-D,2
06-01-2025,FAS-0015,Plant-D,5
06-01-2025,FAS-0016,Plant-D,11
06-01-2025,FAS-0017,Plant-D,5
06-01-2025,FAS-0018,Plant-D,6
06-01-2025,FAS-0019,Plant-C,2
06-01-2025,FAS-0020,Plant-D,6
06-01-2025,CHE-0001,Plant-B,13
06-01-2025,CHE-0002,Plant-B,3
06-01-2025,CHE-0003,Plant-B,6
06-01-2025,CHE-0004,Plant-D,7
06-01-2025,CHE-0005,Plant-B,2
06-01-2025,CHE-0006,Plant-C,1
06-01-2025,CHE-0007,Plant-C,2
06-01-2025,CHE-0008,Plant-D,14
06-01-2025,CHE-0009,Plant-B,8
06-01-2025,CHE-0010,Plant-B,12
06-01-2025,CHE-0011,Plant-A,4
06-01-2025,CHE-0012,Plant-A,13
06-01-2025,CHE-0013,Plant-C,9
06-01-2025,CHE-0014,Plant-B,10
06-01-2025,CHE-0015,Plant-A,14
06-01-2025,CHE-0016,Plant-D,7
06-01-2025,CHE-0017,Plant-A,12
06-01-2025,CHE-0018,Plant-D,12
06-01-2025,CHE-0019,Plant-C,4
06-01-2025,CHE-0020,Plant-A,14
06-01-2025,RAW-0001,Plant-D,7
06-01-2025,RAW-0002,Plant-D,3
06-01-2025,RAW-0003,Plant-A,6
06-01-2025,RAW-0004,Plant-D,4
06-01-2025,RAW-0005,Plant-D,8
06-01-2025,RAW-0006,Plant-A,1
06-01-2025,RAW-0007,Plant-A,14
06-01-2025,RAW-0008,Plant-B,4
06-01-2025,RAW-0009,Plant-B,6
06-01-2025,RAW-0010,Plant-C,8
06-01-2025,RAW-0011,Plant-A,1
06-01-2025,RAW-0012,Plant-B,12
06-01-2025,RAW-0013,Plant-B,4
06-01-2025,RAW-0014,Plant-B,13
06-01-2025,RAW-0015,Plant-A,4
06-01-2025,RAW-0016,Plant-B,7
06-01-2025,RAW-0017,Plant-B,13
06-01-2025,RAW-0018,Plant-A,9
06-01-2025,RAW-0019,Plant-C,2
06-01-2025,RAW-0020,Plant-A,9
06-01-2025,CON-0001,Plant-C,1
06-01-2025,CON-0002,Plant-D,3
06-01-2025,CON-0003,Plant-C,14
06-01-2025,CON-0004,Plant-D,10
06-01-2025,CON-0005,Plant-C,2
06-01-2025,CON-0006,Plant-C,6
06-01-2025,CON-0007,Plant-C,6
06-01-2025,CON-0008,Plant-D,6
06-01-2025,CON-0009,Plant-D,5
06-01-2025,CON-0010,Plant-D,10
06-01-2025,CON-0011,Plant-B,1
06-01-2025,CON-0012,Plant-B,6
06-01-2025,CON-0013,Plant-C,13
06-01-2025,CON-0014,Plant-D,14
06-01-2025,CON-0015,Plant-B,10
06-01-2025,CON-0016,Plant-B,14
06-01-2025,CON-0017,Plant-D,3
06-01-2025,CON-0018,Plant-D,7
06-01-2025,CON-0019,Plant-A,14
06-01-2025,CON-0020,Plant-C,5
07-01-2025,BRG-0001,Plant-C,2
07-01-2025,BRG-0002,Plant-C,2
07-01-2025,BRG-0003,Plant-B,2
07-01-2025,BRG-0004,Plant-B,4
07-01-2025,BRG-0005,Plant-A,20
07-01-2025,BRG-0006,Plant-A,2
07-01-2025,BRG-0007,Plant-B,13
07-01-2025,BRG-0008,Plant-D,1
07-01-2025,BRG-0009,Plant-A,14
07-01-2025,BRG-0010,Plant-D,14
07-01-2025,BRG-0011,Plant-B,6
07-01-2025,BRG-0012,Plant-D,13
07-01-2025,BRG-0013,Plant-C,3
07-01-2025,BRG-0014,Plant-B,9
07-01-2025,BRG-0015,Plant-A,9
07-01-2025,BRG-0016,Plant-B,5
07-01-2025,BRG-0017,Plant-A,8
07-01-2025,BRG-0018,Plant-D,2
07-01-2025,BRG-0019,Plant-C,9
07-01-2025,BRG-0020,Plant-A,4
07-01-2025,SEA-0001,Plant-D,12
07-01-2025,SEA-0002,Plant-A,12
07-01-2025,SEA-0003,Plant-D,14
07-01-2025,SEA-0004,Plant-A,2
07-01-2025,SEA-0005,Plant-C,12
07-01-2025,SEA-0006,Plant-D,6
07-01-2025,SEA-0007,Plant-C,13
07-01-2025,SEA-0008,Plant-B,14
07-01-2025,SEA-0009,Plant-C,12
07-01-2025,SEA-0010,Plant-C,3
07-01-2025,SEA-0011,Plant-A,3
07-01-2025,SEA-0012,Plant-B,3
07-01-2025,SEA-0013,Plant-A,10
07-01-2025,SEA-0014,Plant-B,2
07-01-2025,SEA-0015,Plant-B,22
07-01-2025,SEA-0016,Plant-C,13
07-01-2025,SEA-0017,Plant-C,8
07-01-2025,SEA-0018,Plant-C,9
07-01-2025,SEA-0019,Plant-A,3
07-01-2025,SEA-0020,Plant-A,3
07-01-2025,FIL-0001,Plant-D,9
07-01-2025,FIL-0002,Plant-B,14
07-01-2025,FIL-0003,Plant-C,3
07-01-2025,FIL-0004,Plant-A,12
07-01-2025,FIL-0005,Plant-D,4
07-01-2025,FIL-0006,Plant-D,7
07-01-2025,FIL-0007,Plant-A,1
07-01-2025,FIL-0008,Plant-D,7
07-01-2025,FIL-0009,Plant-A,4
07-01-2025,FIL-0010,Plant-D,4
07-01-2025,FIL-0011,Plant-B,12
07-01-2025,FIL-0012,Plant-B,7
07-01-2025,FIL-0013,Plant-D,5
07-01-2025,FIL-0014,Plant-D,14
07-01-2025,FIL-0015,Plant-C,13
07-01-2025,FIL-0016,Plant-C,7
07-01-2025,FIL-0017,Plant-B,12
07-01-2025,FIL-0018,Plant-C,14
07-01-2025,FIL-0019,Plant-A,5
07-01-2025,FIL-0020,Plant-A,6
07-01-2025,ELE-0001,Plant-C,14
07-01-2025,ELE-0002,Plant-B,2
07-01-2025,ELE-0003,Plant-A,11
07-01-2025,ELE-0004,Plant-B,6
07-01-2025,ELE-0005,Plant-B,5
07-01-2025,ELE-0006,Plant-B,7
07-01-2025,ELE-0007,Plant-C,8
07-01-2025,ELE-0008,Plant-A,5
07-01-2025,ELE-0009,Plant-A,13
07-01-2025,ELE-0010,Plant-B,10
07-01-2025,ELE-0011,Plant-A,13
07-01-2025,ELE-0012,Plant-B,10
07-01-2025,ELE-0013,Plant-A,5
07-01-2025,ELE-0014,Plant-A,4
07-01-2025,ELE-0015,Plant-A,3
07-01-2025,ELE-0016,Plant-C,12
07-01-2025,ELE-0017,Plant-D,5
07-01-2025,ELE-0018,Plant-A,7
07-01-2025,ELE-0019,Plant-B,10
07-01-2025,ELE-0020,Plant-B,4
07-01-2025,FAS-0001,Plant-D,4
07-01-2025,FAS-0002,Plant-B,12
07-01-2025,FAS-0003,Plant-C,8
07-01-2025,FAS-0004,Plant-A,9
07-01-2025,FAS-0005,Plant-A,4
07-01-2025,FAS-0006,Plant-B,6
07-01-2025,FAS-0007,Plant-B,5
07-01-2025,FAS-0008,Plant-A,13
07-01-2025,FAS-0009,Plant-D,9
07-01-2025,FAS-0010,Plant-D,1
07-01-2025,FAS-0011,Plant-A,9
07-01-2025,FAS-0012,Plant-B,1
07-01-2025,FAS-0013,Plant-D,12
07-01-2025,FAS-0014,Plant-A,13
07-01-2025,FAS-0015,Plant-B,10
07-01-2025,FAS-0016,Plant-D,10
07-01-2025,FAS-0017,Plant-D,12
07-01-2025,FAS-0018,Plant-D,5
07-01-2025,FAS-0019,Plant-C,11
07-01-2025,FAS-0020,Plant-D,2
07-01-2025,CHE-0001,Plant-B,11
07-01-2025,CHE-0002,Plant-A,8
07-01-2025,CHE-0003,Plant-D,1
07-01-2025,CHE-0004,Plant-D,7
07-01-2025,CHE-0005,Plant-C,13
07-01-2025,CHE-0006,Plant-D,5
07-01-2025,CHE-0007,Plant-A,12
07-01-2025,CHE-0008,Plant-A,7
07-01-2025,CHE-0009,Plant-A,8
07-01-2025,CHE-0010,Plant-A,8
07-01-2025,CHE-0011,Plant-C,7
07-01-2025,CHE-0012,Plant-A,1
07-01-2025,CHE-0013,Plant-D,3
07-01-2025,CHE-0014,Plant-D,3
07-01-2025,CHE-0015,Plant-A,1
07-01-2025,CHE-0016,Plant-A,4
07-01-2025,CHE-0017,Plant-B,8
07-01-2025,CHE-0018,Plant-D,14
07-01-2025,CHE-0019,Plant-D,11
07-01-2025,CHE-0020,Plant-C,3
07-01-2025,RAW-0001,Plant-D,3
07-01-2025,RAW-0002,Plant-C,3
07-01-2025,RAW-0003,Plant-A,10
07-01-2025,RAW-0004,Plant-B,5
07-01-2025,RAW-0005,Plant-D,6
07-01-2025,RAW-0006,Plant-D,8
07-01-2025,RAW-0007,Plant-B,10
07-01-2025,RAW-0008,Plant-A,12
07-01-2025,RAW-0009,Plant-D,8
07-01-2025,RAW-0010,Plant-A,8
07-01-2025,RAW-0011,Plant-B,9
07-01-2025,RAW-0012,Plant-C,2
07-01-2025,RAW-0013,Plant-D,1
07-01-2025,RAW-0014,Plant-D,14
07-01-2025,RAW-0015,Plant-A,14
07-01-2025,RAW-0016,Plant-A,9
07-01-2025,RAW-0017,Plant-C,10
07-01-2025,RAW-0018,Plant-C,14
07-01-2025,RAW-0019,Plant-B,2
07-01-2025,RAW-0020,Plant-D,5
07-01-2025,CON-0001,Plant-C,12
07-01-2025,CON-0002,Plant-B,8
07-01-2025,CON-0003,Plant-A,6
07-01-2025,CON-0004,Plant-D,5
07-01-2025,CON-0005,Plant-B,12
07-01-2025,CON-0006,Plant-B,11
07-01-2025,CON-0007,Plant-D,1
07-01-2025,CON-0008,Plant-C,2
07-01-2025,CON-0009,Plant-A,9
07-01-2025,CON-0010,Plant-C,8
07-01-2025,CON-0011,Plant-D,14
07-01-2025,CON-0012,Plant-A,10
07-01-2025,CON-0013,Plant-B,2
07-01-2025,CON-0014,Plant-B,4
07-01-2025,CON-0015,Plant-A,4
07-01-2025,CON-0016,Plant-D,12
07-01-2025,CON-0017,Plant-B,3
07-01-2025,CON-0018,Plant-D,1
07-01-2025,CON-0019,Plant-C,5
07-01-2025,CON-0020,Plant-D,10
08-01-2025,BRG-0001,Plant-C,14
08-01-2025,BRG-0002,Plant-A,7
08-01-2025,BRG-0003,Plant-A,12
08-01-2025,BRG-0004,Plant-A,2
08-01-2025,BRG-0005,Plant-B,26
08-01-2025,BRG-0006,Plant-B,5
08-01-2025,BRG-0007,Plant-B,8
08-01-2025,BRG-0008,Plant-B,8
08-01-2025,BRG-0009,Plant-C,7
08-01-2025,BRG-0010,Plant-D,12
08-01-2025,BRG-0011,Plant-D,11
08-01-2025,BRG-0012,Plant-B,6
08-01-2025,BRG-0013,Plant-A,11
08-01-2025,BRG-0014,Plant-D,6
08-01-2025,BRG-0015,Plant-A,13
08-01-2025,BRG-0016,Plant-B,2
08-01-2025,BRG-0017,Plant-A,13
08-01-2025,BRG-0018,Plant-C,4
08-01-2025,BRG-0019,Plant-C,2
08-01-2025,BRG-0020,Plant-C,3
08-01-2025,SEA-0001,Plant-D,8
08-01-2025,SEA-0002,Plant-B,13
08-01-2025,SEA-0003,Plant-A,11
08-01-2025,SEA-0004,Plant-A,13
08-01-2025,SEA-0005,Plant-C,8
08-01-2025,SEA-0006,Plant-C,6
08-01-2025,SEA-0007,Plant-A,7
08-01-2025,SEA-0008,Plant-C,14
08-01-2025,SEA-0009,Plant-C,12
08-01-2025,SEA-0010,Plant-D,9
08-01-2025,SEA-0011,Plant-C,5
08-01-2025,SEA-0012,Plant-B,8
08-01-2025,SEA-0013,Plant-D,10
08-01-2025,SEA-0014,Plant-A,8
08-01-2025,SEA-0015,Plant-A,24
08-01-2025,SEA-0016,Plant-A,3
08-01-2025,SEA-0017,Plant-D,4
08-01-2025,SEA-0018,Plant-D,3
08-01-2025,SEA-0019,Plant-B,10
08-01-2025,SEA-0020,Plant-A,11
08-01-2025,FIL-0001,Plant-A,10
08-01-2025,FIL-0002,Plant-C,14
08-01-2025,FIL-0003,Plant-C,11
08-01-2025,FIL-0004,Plant-A,2
08-01-2025,FIL-0005,Plant-A,13
08-01-2025,FIL-0006,Plant-D,4
08-01-2025,FIL-0007,Plant-B,6
08-01-2025,FIL-0008,Plant-B,10
08-01-2025,FIL-0009,Plant-D,6
08-01-2025,FIL-0010,Plant-B,1
08-01-2025,FIL-0011,Plant-A,14
08-01-2025,FIL-0012,Plant-A,2
08-01-2025,FIL-0013,Plant-D,9
08-01-2025,FIL-0014,Plant-D,11
08-01-2025,FIL-0015,Plant-C,3
08-01-2025,FIL-0016,Plant-B,7
08-01-2025,FIL-0017,Plant-C,8
08-01-2025,FIL-0018,Plant-B,5
08-01-2025,FIL-0019,Plant-C,4
08-01-2025,FIL-0020,Plant-D,13
08-01-2025,ELE-0001,Plant-B,4
08-01-2025,ELE-0002,Plant-B,8
08-01-2025,ELE-0003,Plant-B,3
08-01-2025,ELE-0004,Plant-B,5
08-01-2025,ELE-0005,Plant-B,5
08-01-2025,ELE-0006,Plant-C,8
08-01-2025,ELE-0007,Plant-B,5
08-01-2025,ELE-0008,Plant-B,6
08-01-2025,ELE-0009,Plant-D,4
08-01-2025,ELE-0010,Plant-A,9
08-01-2025,ELE-0011,Plant-A,4
08-01-2025,ELE-0012,Plant-C,14
08-01-2025,ELE-0013,Plant-A,4
08-01-2025,ELE-0014,Plant-C,14
08-01-2025,ELE-0015,Plant-A,8
08-01-2025,ELE-0016,Plant-C,10
08-01-2025,ELE-0017,Plant-D,4
08-01-2025,ELE-0018,Plant-B,8
08-01-2025,ELE-0019,Plant-B,8
08-01-2025,ELE-0020,Plant-B,14
08-01-2025,FAS-0001,Plant-C,3
08-01-2025,FAS-0002,Plant-D,12
08-01-2025,FAS-0003,Plant-A,3
08-01-2025,FAS-0004,Plant-C,14
08-01-2025,FAS-0005,Plant-D,6
08-01-2025,FAS-0006,Plant-D,13
08-01-2025,FAS-0007,Plant-B,14
08-01-2025,FAS-0008,Plant-A,6
08-01-2025,FAS-0009,Plant-D,4
08-01-2025,FAS-0010,Plant-D,3
08-01-2025,FAS-0011,Plant-D,13
08-01-2025,FAS-0012,Plant-C,14
08-01-2025,FAS-0013,Plant-C,1
08-01-2025,FAS-0014,Plant-B,1
08-01-2025,FAS-0015,Plant-A,4
08-01-2025,FAS-0016,Plant-D,11
08-01-2025,FAS-0017,Plant-C,11
08-01-2025,FAS-0018,Plant-A,11
08-01-2025,FAS-0019,Plant-B,12
08-01-2025,FAS-0020,Plant-A,13
08-01-2025,CHE-0001,Plant-B,1
08-01-2025,CHE-0002,Plant-D,4
08-01-2025,CHE-0003,Plant-C,11
08-01-2025,CHE-0004,Plant-C,6
08-01-2025,CHE-0005,Plant-D,14
08-01-2025,CHE-0006,Plant-C,11
08-01-2025,CHE-0007,Plant-B,9
08-01-2025,CHE-0008,Plant-A,5
08-01-2025,CHE-0009,Plant-A,4
08-01-2025,CHE-0010,Plant-B,10
08-01-2025,CHE-0011,Plant-A,3
08-01-2025,CHE-0012,Plant-A,11
08-01-2025,CHE-0013,Plant-B,14
08-01-2025,CHE-0014,Plant-A,6
08-01-2025,CHE-0015,Plant-A,6
08-01-2025,CHE-0016,Plant-A,11
08-01-2025,CHE-0017,Plant-A,3
08-01-2025,CHE-0018,Plant-B,3
08-01-2025,CHE-0019,Plant-B,3
08-01-2025,CHE-0020,Plant-C,10
08-01-2025,RAW-0001,Plant-A,5
08-01-2025,RAW-0002,Plant-D,5
08-01-2025,RAW-0003,Plant-A,1
08-01-2025,RAW-0004,Plant-D,10
08-01-2025,RAW-0005,Plant-D,5
08-01-2025,RAW-0006,Plant-B,6
08-01-2025,RAW-0007,Plant-B,4
08-01-2025,RAW-0008,Plant-C,7
08-01-2025,RAW-0009,Plant-C,2
08-01-2025,RAW-0010,Plant-D,1
08-01-2025,RAW-0011,Plant-D,9
08-01-2025,RAW-0012,Plant-A,6
08-01-2025,RAW-0013,Plant-B,6
08-01-2025,RAW-0014,Plant-D,12
08-01-2025,RAW-0015,Plant-A,12
08-01-2025,RAW-0016,Plant-D,4
08-01-2025,RAW-0017,Plant-D,9
08-01-2025,RAW-0018,Plant-B,5
08-01-2025,RAW-0019,Plant-D,8
08-01-2025,RAW-0020,Plant-B,10
08-01-2025,CON-0001,Plant-D,6
08-01-2025,CON-0002,Plant-C,7
08-01-2025,CON-0003,Plant-D,7
08-01-2025,CON-0004,Plant-D,14
08-01-2025,CON-0005,Plant-D,10
08-01-2025,CON-0006,Plant-C,6
08-01-2025,CON-0007,Plant-A,10
08-01-2025,CON-0008,Plant-B,13
08-01-2025,CON-0009,Plant-A,12
08-01-2025,CON-0010,Plant-D,13
08-01-2025,CON-0011,Plant-C,8
08-01-2025,CON-0012,Plant-B,4
08-01-2025,CON-0013,Plant-C,10
08-01-2025,CON-0014,Plant-A,9
08-01-2025,CON-0015,Plant-B,4
08-01-2025,CON-0016,Plant-C,1
08-01-2025,CON-0017,Plant-B,7
